"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-16 20:53:06",1763326386711,"staging.adpilot.studio/api/campaigns/cd8d5b82-b4ed-40a0-b006-3687ecd4d362/ads/e10e00f4-edc3-4263-871c-94062acd4d43","PATCH","",200,"hnkbx-1763326386694-04dd1b37742f","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","edge-middleware","/middleware","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[campaigns] /e10e00f4-edc3-4263-871c-94062acd4d43 status=200","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA772RGQNYSNG43WWJXANHD4","Ems9evQnGLS2",-1
"2025-11-16 20:52:51",1763326371910,"staging.adpilot.studio/api/campaigns/cd8d5b82-b4ed-40a0-b006-3687ecd4d362/ads/e10e00f4-edc3-4263-871c-94062acd4d43","PATCH","",-1,"2tr57-1763326371692-b3d0caa3da15","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","error","preview","new-flow","","lambda","/api/campaigns/[id]/ads/[adId]","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[PATCH /api/campaigns/[id]/ads/[adId]] Error: {
  code: 'PGRST204',
  details: null,
  hint: null,
  message: ""Could not find the 'copy_data' column of 'ads' in the schema cache""
}","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA7729ZF2Z02ASEMFSNXCDSJ","",-1
"2025-11-16 20:52:51",1763326371823,"staging.adpilot.studio/api/campaigns/cd8d5b82-b4ed-40a0-b006-3687ecd4d362/ads/e10e00f4-edc3-4263-871c-94062acd4d43","PATCH","",500,"2tr57-1763326371692-b3d0caa3da15","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","error","preview","new-flow","","lambda","/api/campaigns/[id]/ads/[adId]","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",76,"iad1",137,2048,"","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA7729ZF2Z02ASEMFSNXCDSJ","hRoryf5j6ldP",1
"2025-11-16 20:52:51",1763326371807,"staging.adpilot.studio/api/campaigns/cd8d5b82-b4ed-40a0-b006-3687ecd4d362/ads/e10e00f4-edc3-4263-871c-94062acd4d43","PATCH","",-1,"2tr57-1763326371692-b3d0caa3da15","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","edge-middleware","/middleware","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA7729W5ER2YGCTX1DBBW2AZ","",-1
"2025-11-16 20:52:51",1763326371716,"staging.adpilot.studio/api/campaigns/cd8d5b82-b4ed-40a0-b006-3687ecd4d362/ads/e10e00f4-edc3-4263-871c-94062acd4d43","PATCH","",200,"2tr57-1763326371692-b3d0caa3da15","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","edge-middleware","/middleware","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[campaigns] /e10e00f4-edc3-4263-871c-94062acd4d43 status=200","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA7729W5ER2YGCTX1DBBW2AZ","Ems9evQnGLS2",-1
"2025-11-16 20:52:39",1763326359262,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[FINISH] ✅ Saved 2 messages to conversation 5481b774-100f-4d6a-af9c-ee04dd5de1b7","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:39",1763326359262,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[MessageStore] Saved 2 new messages to conversation 5481b774-100f-4d6a-af9c-ee04dd5de1b7","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:39",1763326359169,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[SAVE] Filtered 2 → 2 valid messages","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:39",1763326359169,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[FINISH] Text content: What's the main offer you're promoting to generate leads? (For example: ""Free home valuation"", ""Excl","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:39",1763326359169,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[FINISH] Assistant message text parts: 1","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:39",1763326359168,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[FINISH] Message 1: role=assistant, parts=2","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:39",1763326359168,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[FINISH] Message 0: role=user, parts=1","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:39",1763326359168,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[FINISH] Response message: { id: 'msg-TvD9Bana53xrmyWq', role: 'assistant', partsCount: 2 }","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:39",1763326359168,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[FINISH] Called with 2 messages","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:39",1763326359166,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[STEP] Finished step with 0 tool calls, 0 results","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357714,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[AI Gateway] Using model: openai/gpt-4o (via AI Gateway)","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357714,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] ✅ Validated 1 messages","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357704,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] Total messages: 1 (0 loaded + 1 new)","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357654,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] Loading messages for conversation 5481b774-100f-4d6a-af9c-ee04dd5de1b7","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357654,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] Current step: ads","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357654,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] Goal context: {
  conversationGoal: 'leads',
  messageGoal: 'leads',
  effectiveGoal: 'leads'
}","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357653,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] ✅ Using existing conversation 5481b774-100f-4d6a-af9c-ee04dd5de1b7","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357609,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] ✅ Valid UUID detected, attempting database lookup","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357609,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] Is valid UUID: true","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357609,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] Received id: 5481b774-100f-4d6a-af9c-ee04dd5de1b7","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357608,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] ========== CONVERSATION ID RESOLUTION ==========","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357459,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] activeTab context: setup","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357458,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] message has editingReference: false","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357458,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] message.metadata: {""campaignId"":""cd8d5b82-b4ed-40a0-b006-3687ecd4d362"",""currentAdId"":""e10e00f4-edc3-4263-871c-94062acd4d43"",""goalType"":""leads"",""currentStep"":""ads""}","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357458,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] message.role: user","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357458,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] message.id: 79TYuPjKfshPmGdG","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357458,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[API] ========== INCOMING MESSAGE ==========","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357379,"staging.adpilot.studio/api/campaigns/cd8d5b82-b4ed-40a0-b006-3687ecd4d362/ads/e10e00f4-edc3-4263-871c-94062acd4d43/snapshot","GET","",-1,"lxg92-1763326357036-b168e4be5c35","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","error","preview","new-flow","","lambda","/api/campaigns/[id]/ads/[adId]/snapshot","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[AdDataService] Get complete ad data error: {
  code: 'PGRST201',
  details: [
    {
      cardinality: 'one-to-many',
      embedding: 'ads with ad_creatives',
      relationship: 'ad_creatives_ad_id_fkey using ads(id) and ad_creatives(ad_id)'
    },
    {
      cardinality: 'many-to-one',
      embedding: 'ads with ad_creatives',
      relationship: 'ads_selected_creative_id_fkey using ads(selected_creative_id) and ad_creatives(id)'
    }
  ],
  hint: ""Try changing 'ad_creatives' to one of the following: 'ad_creatives!ad_creatives_ad_id_fkey', 'ad_creatives!ads_selected_creative_id_fkey'. Find the desired relationship in the 'details' key."",
  message: ""Could not embed because more than one relationship was found for 'ads' and 'ad_creatives'""
}","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771VPXDY15NH9E2EA19AHA","",-1
"2025-11-16 20:52:37",1763326357290,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[AI Gateway] API Key detected: vck_1YO42pT9lYD...","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357290,"staging.adpilot.studio/api/chat","POST","",-1,"2tr57-1763326356161-fd2b6bdfda58","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","info","preview","new-flow","","lambda","/api/chat","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[AI Gateway] ✅ Enabled - AI SDK will automatically route requests through gateway","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771TWYBFNAK73K7JHH9SVW","",-1
"2025-11-16 20:52:37",1763326357213,"staging.adpilot.studio/api/campaigns/cd8d5b82-b4ed-40a0-b006-3687ecd4d362/ads/e10e00f4-edc3-4263-871c-94062acd4d43/snapshot","GET","",404,"lxg92-1763326357036-b168e4be5c35","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","warning","preview","new-flow","","lambda","/api/campaigns/[id]/ads/[adId]/snapshot","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",159,"iad1",137,2048,"","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771VPXDY15NH9E2EA19AHA","hRoryf5j6ldP",1
"2025-11-16 20:52:37",1763326357183,"staging.adpilot.studio/api/campaigns/cd8d5b82-b4ed-40a0-b006-3687ecd4d362/ads/e10e00f4-edc3-4263-871c-94062acd4d43","PATCH","",-1,"kq2sx-1763326357031-f140d6538174","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","error","preview","new-flow","","lambda","/api/campaigns/[id]/ads/[adId]","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",-1,"iad1",-1,-1,"[PATCH /api/campaigns/[id]/ads/[adId]] Error: {
  code: 'PGRST204',
  details: null,
  hint: null,
  message: ""Could not find the 'copy_data' column of 'ads' in the schema cache""
}","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771VM5JQHVXT79ZGT01B12","",-1
"2025-11-16 20:52:37",1763326357125,"staging.adpilot.studio/api/campaigns/cd8d5b82-b4ed-40a0-b006-3687ecd4d362/ads/e10e00f4-edc3-4263-871c-94062acd4d43","PATCH","",500,"kq2sx-1763326357031-f140d6538174","Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36","error","preview","new-flow","","lambda","/api/campaigns/[id]/ads/[adId]","staging.adpilot.studio","staging.adpilot.studio","dpl_9juhN94nCSzNKUjnj31nVu4yPQVm",49,"iad1",137,2048,"","prj_rZJc3QgwqJZnSwMYmaJqHSmNFE0H","","","01KA771VM5JQHVXT79ZGT01B12","hRoryf5j6ldP",1
